avg_R45CO244CO2,avg_rR45CO244CO2,sd_d18O13C,diff2_acf1,fluctanal_prop_r1,time_kl_shift,Analysis,pred,biotic,prob_abiotic,prob_biotic
0.00720124121568,0.043359559043088,0.011507204662204,0.116805604857892,0.073640226285955,0.018461576337974,2961,biotic,biotic,0.108838698,0.891161302
0.014270346678342,0.01423325038895,0.075597022860338,0.027252494445018,0.039613216392945,0.008602698784627,2962,biotic,biotic,0.265666359,0.734333641
0.004725950297088,0.041657397591368,0.004942055487639,0.121016891740359,0.0672312418928,0.012950209583601,2963,biotic,biotic,0.14266243,0.85733757
0.002881892557792,0.07953471666927,0.009106791278615,0.074247404602523,0.063563918758205,0.020319749416161,2965,biotic,biotic,0.125152907,0.874847093
0.019816222235881,0.018803238227115,0.066545994137609,0.024302196492795,0.039242495888179,0.00667895433088,2966,biotic,biotic,0.2668535,0.7331465
-0.006705844969942,0.029627741359274,0.00467103790756,0.089307932750291,0.057802508369425,0.010109624998539,2968,biotic,biotic,0.196786974,0.803213026
-0.001829104654858,0.070234696044694,-0.002062311261073,0.051743351026033,0.061088357714645,0.023070573490145,2970,biotic,biotic,0.216177108,0.783822892
-0.000689607033072,0.032501526385229,-0.033276459073933,0.084188991699912,0.054337076156014,0.016854352178184,2972,biotic,biotic,0.279957436,0.720042564
0.01729088735396,0.084739325028763,0.002514392674628,0.078540547427662,0.067790583637261,0.017909157659733,2973,biotic,biotic,0.0914134,0.9085866
0.008442401390311,-0.026144201346508,0.086193542685094,0.009844126390685,0.002676555898866,-0.015059516401181,2975,biotic,biotic,0.444159665,0.555840335
0.008716694113869,0.046047114377502,0.010051748625378,0.114476265847914,0.072900297195706,0.01510247343533,2976,biotic,biotic,0.119924337,0.880075663
-0.003946254504108,0.072178738598625,-0.014351418490618,0.058048789807856,0.065561669195039,0.015064737519847,2977,biotic,biotic,0.209748433,0.790251567
0.010866735806463,0.043141876452876,0.007979662716117,0.122795067279873,0.072200945128998,0.020047206699728,2978,biotic,biotic,0.104007544,0.895992456
0.012243043753594,0.034957914591871,0.009469290360215,0.107593723086594,0.066775375523154,0.013871933885465,2979,biotic,biotic,0.11958609,0.88041391
0.020463699226012,0.023170905390027,0.002443176274929,0.085883195938312,0.057506226442754,-0.00767772412784,2981,biotic,biotic,0.172528886,0.827471114
0.003427530840269,0.033804899887253,-0.000329951731584,0.090884388923937,0.065101121477466,-0.010272411359784,2983,biotic,biotic,0.205820768,0.794179232
0.016001844244369,0.016056130291073,0.019808120640139,-0.001753356551604,0.045638770970004,0.000871623277953,2984,biotic,biotic,0.364934423,0.635065577
0.017223772527196,0.040786431253184,-0.005599217080482,0.099554632244267,0.068464416397098,0.010569663642674,2985,biotic,biotic,0.138060761,0.861939239
-0.001078877247346,0.070415057077638,-0.009837105427397,0.041773379494496,0.051353818052597,-0.015052122532026,2986,biotic,biotic,0.257061884,0.742938116
0.011337628044106,0.067661761623663,0.006284416542341,0.067835860982446,0.075386683830839,0.017742869267556,2987,biotic,biotic,0.088310066,0.911689934
0.019305773046689,0.040252801203309,-0.005730833253727,0.101102560150742,0.063386427484305,0.012294742329887,2988,biotic,biotic,0.113818531,0.886181469
0.008371904885695,-0.010360861130237,0.085759756388224,0.007463895703909,0.018413524235582,0.000720253851308,2989,biotic,biotic,0.319467867,0.680532133
0.022278281241659,0.043858719213796,0.010335020633232,0.112856110730329,0.077835114068854,0.016208819359938,2990,biotic,biotic,0.085917027,0.914082973
0.015380448770327,0.075919698307439,0.001339829701261,0.052070644032188,0.066479834710988,0.018809764519648,2993,biotic,biotic,0.163449456,0.836550544
0.013140766577567,0.02836124834813,-0.004909939670619,0.095320957217397,0.052444497578911,-0.006941198659446,2995,biotic,biotic,0.189112964,0.810887036
-0.001534335877379,0.002863148439139,0.076051971068757,0.009032221485544,-0.162935787745966,-0.001584174671953,2998,abiotic,biotic,0.742868988,0.257131012
-0.016464404560965,0.074726507258606,-0.001272278968318,0.049507386088014,0.050660019614137,-0.011190824067602,3001,biotic,biotic,0.279198132,0.720801868
0.010306159442779,0.005239557649431,0.002730507959842,-0.01133675285549,0.192255031857946,0.000680891388046,3233,abiotic,abiotic,0.899744719,0.100255281
-0.007944969725763,-0.031118333695412,0.005605112862542,-0.008107871988273,0.200506180516571,-0.002206523537939,3234,abiotic,abiotic,0.81647968,0.18352032
0.00018704836667,-0.045074264437853,0.000340837622103,-0.010575428614196,-0.050677012228425,-0.020504637106692,3240,biotic,abiotic,0.326688044,0.673311956
0.004162901255648,-0.001892988946627,0.004329118306663,-0.021562973895254,0.208095684327345,0.000168480715335,3241,abiotic,abiotic,0.870910289,0.129089711
0.008195425245134,0.00710158865262,0.006164220082429,0.005879364829539,0.176338684883997,0.000919274775662,3242,abiotic,abiotic,0.957765876,0.042234124
0.007720700247924,0.005630777627951,0.005948304932174,0.005938042941379,0.197913468616635,-0.000867172259187,3250,abiotic,abiotic,0.955087485,0.044912515
0.005459696341954,0.009511830612812,0.006513209819404,0.008597462619348,0.170829881870476,-0.004624250058735,3253,abiotic,abiotic,0.950894274,0.049105726
0.011022208843188,0.007308497271205,0.005311298123045,0.009783649587721,0.185547739118087,-0.000302566216552,3257,abiotic,abiotic,0.957378352,0.042621648
0.008405355874554,0.008669152697324,0.003407606876586,0.008321504214876,0.159644728868528,-0.001451142716878,3259,abiotic,abiotic,0.957144937,0.042855063
0.007852142003452,0.005259868166771,0.007010831992663,0.010549787786084,0.185636006909891,-0.003137113118514,3260,abiotic,abiotic,0.959219009,0.040780991
0.000929057042822,0.005535931313814,0.007768225932566,0.008266349416218,0.159674694506526,-0.000155036879465,3261,abiotic,abiotic,0.948266049,0.051733951
0.00762170588822,0.003974327022435,0.006532058207506,0.004919432909484,0.167174827148786,-0.001558464934978,3263,abiotic,abiotic,0.961451139,0.038548861
0.007509350537271,0.005684705828211,0.006860537654826,0.004220668467168,0.153311271988736,-0.000148893580807,3265,abiotic,abiotic,0.947469461,0.052530539
0.009538373121427,0.009196346375252,0.005519029498064,0.006513191635698,0.151757589063076,-2.54954143559166E-05,3267,abiotic,abiotic,0.972337757,0.027662243
-0.00521027995691,-0.003121089549538,-0.000669912042019,0.014084821219029,0.069679634953576,-0.009501719607522,3272,abiotic,abiotic,0.73097152,0.26902848
0.006429838547879,0.004526115116565,0.003689562812525,0.008133114142381,0.174281002058448,-0.001528647328682,3274,abiotic,abiotic,0.957703833,0.042296167
0.01727950445064,0.010584860842659,0.009387625492951,0.098299604331488,0.001792750869493,0.010472071634633,4922,abiotic,abiotic,0.976070065,0.023929935
0.014199995176521,0.004729434414766,0.005983423021183,0.102488206178599,-0.000865277316029,0.009859164187507,4925,abiotic,abiotic,0.965605122,0.034394878
0.01339571757054,0.006372579225887,-0.031018889371291,0.109829452437178,-0.001624082155667,0.012066281240763,4929,abiotic,abiotic,0.879307763,0.120692237
0.019625637476077,0.00883610817604,0.00570387643185,0.100291594841927,0.001564919899398,0.008882954431238,4932,abiotic,abiotic,0.969929797,0.030070203
0.031168829985617,-0.005516622673016,0.012680207602546,0.065335043913462,-0.006789538526172,0.069113491127289,4935,abiotic,abiotic,0.732114996,0.267885004
0.025583866339539,-0.010189014310858,0.015407163561157,0.068770811371959,-0.006937792750427,0.066647153629614,4936,abiotic,abiotic,0.750825511,0.249174489
0.021827873668921,0.140393689608372,0.00688831974417,0.003616896350132,0.008778259428504,0.020535733385296,4937,abiotic,abiotic,0.974846127,0.025153873
0.016518817004155,0.009209412908429,0.005045147766255,0.07899304227822,0.00131190356335,0.007650491624591,4940,abiotic,abiotic,0.972567934,0.027432066
0.02145535449854,0.175250005591095,0.007498424409832,-0.000786766553156,0.008336137414067,0.020269794195961,4941,abiotic,abiotic,0.946800821,0.053199179
0.020760372745584,0.179888997356412,0.006952924770195,-0.008814610889101,0.007265774943012,0.019919513010405,4942,abiotic,abiotic,0.922940146,0.077059854
0.011786820557547,0.006616345662633,0.014913497899947,0.061122550614581,-0.008819077549248,0.058065064745296,4946,abiotic,abiotic,0.723613242,0.276386758
0.018046559960118,0.159798479269065,0.006402746517825,0.003973066746771,0.008316343883796,0.022422792220571,4948,abiotic,abiotic,0.954259862,0.045740138
0.009947702349144,0.175090973175655,-0.050873925089681,-0.014061485707441,-0.009444003123516,-0.007485446403213,4949,abiotic,abiotic,0.708259144,0.291740856
0.017917834531553,0.134624781602427,0.006977523067127,0.004075517299383,0.007600143365955,0.021660854785992,4951,abiotic,abiotic,0.9728867,0.0271133
0.016611842403091,0.187385012024415,0.004545863024187,-0.012739779990954,0.002987691295966,0.012837098596377,4952,abiotic,abiotic,0.891386583,0.108613417
0.038094526635618,0.00243968564268,0.002988499595024,0.056159126081114,-0.003236386940181,0.058601099989703,4953,abiotic,abiotic,0.76100544,0.23899456
0.015650451942856,0.007246700112991,0.005632360282944,0.105328420637666,0.001005949833459,0.008680439669231,4959,abiotic,abiotic,0.976659459,0.023340541
0.031868709756426,-0.027827769649437,0.018636169081832,0.069603994637071,-0.012399984242496,0.071777238989461,4960,abiotic,abiotic,0.723626549,0.276373451
0.038857867078865,0.004252028217191,0.009095774283327,0.066895042635107,-6.77905274243638E-05,0.065171680174596,4961,abiotic,abiotic,0.782191219,0.217808781
0.008138969071383,0.019374000377416,0.00271741117866,0.016785678163365,0.00331070903678,0.001005261279043,4963,abiotic,abiotic,0.978089393,0.021910607
0.033793276111093,0.009224486477255,0.008847113392166,0.056850382815136,0.002848515916634,0.072081102700479,4964,abiotic,abiotic,0.797565261,0.202434739
0.024853541753557,0.156532541533478,0.006637394144631,0.004589104895463,0.006893662912007,0.020745330904245,4965,abiotic,abiotic,0.96906342,0.03093658
-0.001907990721391,0.016098348211639,0.011524568037552,-0.029494729461433,-0.018357219453742,0.027233018350195,4966,biotic,abiotic,0.550638609,0.449361391
0.016494231721703,0.009338131858653,0.007109066312503,0.094217224167175,0.001328517362422,0.011728954151839,4968,abiotic,abiotic,0.975459536,0.024540464
0.017056204913146,0.008413154921583,0.003847619509092,0.099261155265468,0.002069223145081,0.011561288785689,4969,abiotic,abiotic,0.976141496,0.023858504
0.028304512368063,0.007743237830569,0.0064823894073,0.044537504431099,-0.005703300894216,0.061426873332276,4973,abiotic,abiotic,0.759534166,0.240465834
0.000620234176917,0.004545687445661,0.004555364993422,0.052875352114433,0.042491907663507,0.000617710726883,5757,abiotic,abiotic,0.968892755,0.031107245
0.003723926936324,0.00436485513745,0.004002259802532,0.015432998282503,0.006042377498651,-5.38925505225733E-05,5758,abiotic,abiotic,0.992008948,0.007991052
0.003626256475237,0.004325702118836,0.004959028996414,0.018271902271195,0.012509398643436,-9.89043675875708E-05,5759,abiotic,abiotic,0.990006362,0.009993638
0.000845497069039,0.004256212099532,0.00336721188658,0.056049580719907,0.02877602474651,0.000159790265863,5763,abiotic,abiotic,0.976122349,0.023877651
0.004316321463771,0.00615408576891,0.000169705184895,0.050506638615909,0.046362180836397,0.000218387457815,5766,abiotic,abiotic,0.97506099,0.02493901
0.005987329777566,0.006481565054707,0.004473815126336,0.021462633157684,0.014528017370659,0.000184406480805,5769,abiotic,abiotic,0.996860935,0.003139065
0.004257938637735,0.006800400699419,0.003643633581493,0.021461648322633,0.010897112035053,4.35876144620509E-05,5770,abiotic,abiotic,0.997145364,0.002854636
0.006633854866782,0.006229088871471,0.006236971765667,0.001534809353357,0.039393304563225,0.000581712719931,5771,abiotic,abiotic,0.941652918,0.058347082
0.004411339629263,0.006086069511384,0.003645532281431,0.028481725822041,0.041119398772257,0.000537606396044,5774,abiotic,abiotic,0.935209606,0.064790394
0.00461716902982,0.003027534313805,0.00509620586785,0.061935330124294,0.039352729163656,0.000427751045812,5776,abiotic,abiotic,0.9942455,0.0057545
0.004160082766397,0.004791398324439,0.000275399691639,0.03460959365373,0.046574831748796,0.00077809951036,5779,abiotic,abiotic,0.932313419,0.067686581
0.005287535500377,0.006192043355026,0.00365925711081,0.016300363641586,0.012446026740678,0.000478512398321,5780,abiotic,abiotic,0.996131096,0.003868904
0.001676468698873,0.006761921856273,0.001266732141782,0.031061088584704,0.062469470945211,0.000544085047026,5782,abiotic,abiotic,0.898819158,0.101180842
0.004791827600695,0.00589349050953,0.004361616961258,0.021370400687593,0.060342666862532,0.000107363344337,5784,abiotic,abiotic,0.98923226,0.01076774
0.023861616887473,0.087565501967465,0.017541698988537,0.000638503939231,0.000563172797548,0.000420941175288,5878,abiotic,abiotic,0.690884203,0.309115797
0.027260907031309,0.050937968448268,0.039186911313386,-0.04611013224476,-0.014968916371618,0.000810244864517,5879,abiotic,abiotic,0.539986385,0.460013615
0.019771094060675,0.012242006732481,0.005094714554201,0.161870244424646,0.000548615015938,0.004584897864158,5880,abiotic,abiotic,0.942894625,0.057105375
-0.016040016111188,0.009865636118446,0.024305837890599,0.08153694496057,0.04684700881538,0.004401330552904,5882,biotic,biotic,0.359338093,0.640661907
-0.019764758542009,0.00424120965461,0.001105674909511,-0.048597032398245,0.024653364252364,0.000547786405269,5884,abiotic,biotic,0.629574922,0.370425078
0.081622438144305,0.047605389870348,0.001935424544815,0.05846801612644,0.054989683073894,0.010326024015057,5885,biotic,biotic,0.167896076,0.832103924
0.020431813798512,0.012633367595713,0.006488097003122,0.150771882176519,0.001498431540789,0.005756140866823,5886,abiotic,abiotic,0.956940491,0.043059509
0.073763473895933,0.054548900144025,-0.001098318364674,0.023917232833178,0.050686352036352,0.00875520232644,5887,biotic,biotic,0.199464216,0.800535784
0.024690588246245,0.049611104208054,0.002452874631933,0.049431108519434,0.057489329003464,0.015319866054897,5892,biotic,biotic,0.263416145,0.736583855
0.030698226206511,0.033159584535208,0.001238018320687,0.036820457282177,0.049366336728921,0.014970212023337,5893,biotic,biotic,0.17959094,0.82040906
0.044190119118147,0.012782534885074,0.032739434302602,-0.125109571995151,0.013933340342429,0.002103595674238,5894,abiotic,biotic,0.570555124,0.429444876
0.053209072049103,0.016244200997102,0.032555842690716,0.03516937340119,-0.004782378451025,0.005322950709152,5895,abiotic,abiotic,0.663670915,0.336329085
0.02776098270289,0.151257907711526,0.002073790920151,0.001910610534736,0.006697195663182,0.003884118635181,5896,abiotic,abiotic,0.895855172,0.104144828
-0.034855631483029,0.00859970164165,0.010178670808283,0.007127614624232,0.031737576410366,0.006984331860981,5897,biotic,biotic,0.532227646,0.467772354
0.021669414538776,0.211889263199184,-0.001174764677824,-0.021990397713849,-0.001520554618602,0.001152488033227,5898,abiotic,abiotic,0.845951029,0.154048971
0.019293404425784,-0.017700433693704,0.02094168206244,-0.007359746547088,-0.022605536786098,-0.004569800390304,5900,biotic,abiotic,0.442878141,0.557121859
0.003839405815322,0.027545138828571,0.009354477004215,0.0953763233219,0.060436357370773,0.011640338664388,5901,biotic,biotic,0.195901937,0.804098063
0.02324953535198,0.150995540610021,0.006316795077959,0.005342846774927,0.010148180486107,0.005602705380971,5902,abiotic,abiotic,0.945447312,0.054552688
0.017661417162521,0.00706628669866,0.003296532725964,0.145419440939549,-0.00293104990885,0.002167318288397,5904,abiotic,abiotic,0.928240911,0.071759089
0.047419944509716,0.038184787611649,-0.01224391682797,0.055132753801296,-0.007779587713444,0.006401711742073,5905,abiotic,abiotic,0.673145086,0.326854914
0.06986145165668,0.008036864094774,0.011054897042927,-0.057757315379017,0.029164345265177,0.007103314168034,5907,biotic,biotic,0.490116973,0.509883027
0.008091477688124,0.016676870327314,0.011433052354175,0.123811900446681,0.064393516927875,0.012781336127805,5908,biotic,biotic,0.208331963,0.791668037
0.08308137147927,0.028258898384847,-0.004744399809617,0.033324917485266,0.046066470262299,0.009365218822725,5909,biotic,biotic,0.302415283,0.697584717
-0.019210340087458,-0.237716293641425,-0.001008173577135,0.013033044010771,0.002488364936126,-0.007675859660285,5912,abiotic,biotic,0.894811016,0.105188984
0.031227185858273,0.055530700558956,0.018323487748342,0.038333771712194,-0.00417640722791,0.006905070650239,5914,abiotic,abiotic,0.710337024,0.289662976
-0.025481475625787,-0.049180637211272,0.020654897065017,-0.001886818116978,0.018008201766537,0.000333924468856,5916,abiotic,biotic,0.6225631,0.3774369
0.05326296480341,0.008615232420786,-0.002693269529486,-0.016280458725331,0.046998866413121,0.010241679548181,5918,abiotic,biotic,0.406118552,0.593881448
0.044518212808671,0.061779610647444,0.006761543136251,0.047746929353456,0.011124736808097,0.009288805929239,5919,abiotic,abiotic,0.801450695,0.198549305
-0.018265381278651,-0.004178789444209,-0.030253637696512,0.086551828744662,0.050625688644587,-0.011640924366004,5920,abiotic,biotic,0.496726629,0.503273371
-0.012277055232295,-0.027493199920154,-0.012061767782257,-0.099748123743254,-0.057862833378416,-0.020653147718314,5924,biotic,abiotic,0.061946886,0.938053114
-0.029832920429965,-0.000620002974577,0.000322004720446,0.115292758674628,-0.014586336924963,-0.000953982563389,5925,abiotic,abiotic,0.762728401,0.237271599
0.04905143309759,0.039319916085799,0.002809331717334,0.058213286749935,0.048714361337962,0.011576238995847,5926,biotic,biotic,0.152311725,0.847688275
0.048709893309133,0.039367007309308,-0.043224259268244,0.041825586662424,0.002722012538219,0.003078493325225,5927,abiotic,abiotic,0.61070997,0.38929003
-0.123774536296137,-0.027834464327749,0.000681900771525,-0.012162284931979,-0.033619906463764,-0.011089529511545,5928,biotic,abiotic,0.227024417,0.772975583
0.037878961247911,0.057047408606761,0.041946168354659,0.008366597880808,0.00427667650713,0.002286796516339,5930,abiotic,abiotic,0.689428527,0.310571473
0.015431188011782,0.009109169812172,-0.010470346588003,0.112711851350889,-0.005393547324759,0.003362492757272,5931,abiotic,abiotic,0.875535073,0.124464927
-0.018881334566569,0.005750201710119,0.003996268847379,0.13882591117667,-0.012057715576998,0.001220357895409,5933,abiotic,abiotic,0.8155381,0.1844619
0.040283450891976,0.058226067666557,-0.002910270867582,0.059079732511739,0.001927408229106,0.006764182757055,5934,abiotic,abiotic,0.69406854,0.30593146
-0.006967189560871,-0.018715440520052,-0.016334606063177,0.119040903629595,0.054326872554785,0.001155712468448,5935,biotic,biotic,0.368269252,0.631730748
-0.112285005664189,-0.009949411573821,0.006184918187323,0.004376305257969,-0.028727735833093,0.017980185259576,5937,biotic,abiotic,0.286512147,0.713487853
-0.000606386448683,0.019187980287693,0.006094839458969,0.105890495007119,0.065570482158459,-0.043428820531674,5938,biotic,biotic,0.320650187,0.679349813
0.050525486629737,0.06067171527307,0.016410389010056,0.063591454581043,0.011005282737761,0.007481056435555,5941,abiotic,abiotic,0.754649031,0.245350969
0.014459012948093,0.007985214192876,-0.003920709680665,0.114608184070913,-0.00222438846831,0.003479270778286,5942,abiotic,abiotic,0.89898861,0.10101139
0.030193061809427,0.035656108761041,0.005093868224319,0.000444148635098,-0.012693395984595,0.001011533699873,5945,abiotic,abiotic,0.61134069,0.38865931
0.04961289186258,0.066072183530048,0.012595025514787,0.064585686636975,0.004409956866003,0.004469620604041,5946,abiotic,abiotic,0.738354868,0.261645132
0.050020604951709,0.063077179396753,0.024543353046678,0.06612230036506,0.016562841850442,0.009014015033323,5947,abiotic,abiotic,0.778275708,0.221724292
-0.026303672495581,-0.022271417842993,-0.003881631306496,0.02931781446005,0.028694373466865,-0.021016647065468,5948,abiotic,biotic,0.665916838,0.334083162
0.020260723818524,0.177163263938132,0.00307277528995,-0.026300269097396,-0.003349753129077,0.002360417426961,5949,abiotic,abiotic,0.808611027,0.191388973
0.016090166710628,0.009077088784951,0.007147599385979,-0.052663525702001,-0.03421353715168,0.015291916715153,5951,biotic,abiotic,0.434470275,0.565529725
0.015168567170266,0.010794256358539,0.007202706135926,0.156950063947691,-0.001946099925806,0.004324325824639,5952,abiotic,abiotic,0.94576103,0.05423897
0.0146018730002,0.009576296304424,0.003440923829142,0.151503961790675,-0.001555780998675,0.00327315244363,5953,abiotic,abiotic,0.928006556,0.071993444
0.088758034265662,0.043475053495879,-0.020891933222956,0.04416648349029,0.048735435809316,0.010326886704806,5954,biotic,biotic,0.242380412,0.757619588
0.079752953018397,0.024787905417503,-0.031296748420013,0.040092096426074,0.039149219687451,0.007190298166347,5955,biotic,biotic,0.328734206,0.671265794
0.018476935338751,0.019274573247307,-0.168969731142264,-0.000229213296105,-0.010682061174165,0.001585794493672,5957,biotic,abiotic,0.306598974,0.693401026
0.012127617484337,0.011023325034193,0.007774414297017,0.149201370499885,-0.001518773603874,0.002799771370122,5958,abiotic,abiotic,0.921057591,0.078942409
-0.012599629180773,-0.052100693569751,0.00245008110251,0.08003193611088,0.036570851369451,-0.024045121809374,5960,abiotic,biotic,0.549487496,0.450512504
-0.001162346849064,-0.002576803377053,0.011651082268541,0.111605571946192,0.048070334567244,0.004044440433302,5961,biotic,biotic,0.368332871,0.631667129
0.014458946831237,0.075167643329836,0.005231723426046,0.078904784205199,0.07417272400552,0.020935358479727,2960,biotic,biotic,0.092125282,0.907874718
0.005207108658511,0.051445817564399,0.005538899141747,0.093437993329937,0.071836339429345,0.018224971630311,2992,biotic,biotic,0.151497708,0.848502292
0.01294045523903,0.045638617053056,0.010837691114081,0.121687885742764,0.074312076180162,0.019211201303975,2996,biotic,biotic,0.10120403,0.89879597
0.01202924549458,0.008884730792077,0.005911631096466,-0.010823928242796,0.194815598000985,0.002355153617743,3231,abiotic,abiotic,0.909029979,0.090970021
0.001426868799721,-0.008784218160872,0.005962985238953,0.002170271139542,0.199471248111248,-0.001607514918503,3232,abiotic,abiotic,0.896712182,0.103287818
0.004360573537815,0.00317524495972,0.003854331373332,0.015142551012783,0.157340726513369,0.000911622548062,3255,abiotic,abiotic,0.943415452,0.056584548
0.003241431141467,0.005730980334228,0.005600513180171,0.012434017057658,0.15245576380283,0.000892226122109,3256,abiotic,abiotic,0.952455601,0.047544399
-0.001153624117915,0.001676273988793,0.003264815371796,0.010026638936395,0.169997820478808,-0.003255963511191,3268,abiotic,abiotic,0.930916521,0.069083479
0.004455623247487,-0.012135405071723,0.006322470275067,0.00826871107093,0.150316638208979,-0.001260138118858,3269,abiotic,abiotic,0.894577445,0.105422555
0.009655958047556,-0.004859538076856,0.005219291111348,0.005661301514558,0.076353919807375,0.001791684258977,4924,abiotic,abiotic,0.950033035,0.049966965
0.025176058966873,0.168107715176761,0.004740763974434,0.002733553018716,0.005794603727668,0.022397121164744,4933,abiotic,abiotic,0.950088134,0.049911866
0.017429779415788,0.183337017517103,0.007121204309988,-0.012743714404669,0.005405686015153,0.018372477968376,4934,abiotic,abiotic,0.911717802,0.088282198
0.017569727081436,0.009514003910102,0.002881820417778,0.138834780729661,-0.009064705908826,-0.000878443120438,4947,abiotic,abiotic,0.932715778,0.067284222
-0.016105088301805,0.016950333208023,-0.002289651843338,-0.043126189937335,-0.02936556268737,0.032540717521048,4950,biotic,abiotic,0.447303577,0.552696423
0.03364505650989,0.001300165302032,0.011810469881409,0.046280295515875,0.000810587809241,0.064463177733877,4954,abiotic,abiotic,0.787583814,0.212416186
0.017541940384575,0.14125883101277,-0.009719652072041,0.003511343466824,0.006713263490697,0.014564748421181,4958,abiotic,abiotic,0.913760486,0.086239514
0.02010994156241,0.011086535322377,0.007929574821015,0.099513321911933,0.001585986616782,0.009638470955601,4962,abiotic,abiotic,0.980007441,0.019992559
0.019264020856286,0.01149250713645,0.006712666910065,0.109147681622384,0.000810418807428,0.014193879267889,4970,abiotic,abiotic,0.981208688,0.018791312
-0.008651189535182,0.006549198709728,-0.000383670130329,0.050339784590213,0.050248288033853,0.000756019987394,5756,abiotic,abiotic,0.928733978,0.071266022
0.001725093454571,0.004301036579611,0.003598779143083,0.049722718305172,0.034333559115803,0.000144940625912,5761,abiotic,abiotic,0.969811955,0.030188045
0.002591939971158,0.006585198333831,0.003585050443071,0.056363599024777,0.021810709948483,0.000740244077727,5764,abiotic,abiotic,0.994059479,0.005940521
0.003111502190999,0.005256690983447,0.003520689604867,0.001534877997499,0.063724585223916,0.000931659595206,5768,abiotic,abiotic,0.941337321,0.058662679
-0.027138814474876,0.00046495702851,0.010205784689043,0.029547107181788,0.038270260784424,0.002941410537691,5881,biotic,biotic,0.527636044,0.472363956
0.038844535429727,0.031762553227306,-0.002912155512192,0.043091747640039,0.048285855972933,0.012205711707499,5889,biotic,biotic,0.333588432,0.666411568
0.017524374768334,0.007401690019431,0.006062379893111,0.148806018220011,-0.001493408409627,0.003864948091574,5903,abiotic,abiotic,0.936948843,0.063051157
0.048226941584102,0.001008939733526,-0.011471797954156,-0.032985807180072,0.036108477941059,-0.050510364795838,5911,abiotic,biotic,0.577904797,0.422095203
0.001316156835956,-0.008981120970863,-0.009412559677619,-0.168928438939658,0.002895531078248,-0.003806651567584,5913,abiotic,biotic,0.956871702,0.043128298
0.009851404906339,0.018187254662661,0.039826304598884,0.054063907117802,0.037710555325217,0.007827078666679,5917,biotic,biotic,0.149663202,0.850336798
0.006222520831824,0.030651551332218,0.009818591396779,0.097747547343123,0.068298578897275,0.011046623802451,5929,biotic,biotic,0.177492953,0.822507047
-0.018628859922725,-0.042737860818303,0.012264966884066,0.088992836968787,0.036974652068023,-0.000747378729316,5939,biotic,biotic,0.462967214,0.537032786
-0.012572579024948,-0.010026394727189,-0.017116978147596,0.088731702204015,0.044931383702877,-0.01803083565381,5944,biotic,biotic,0.495591694,0.504408306
0.025912448347203,0.144752823370207,0.004669626143459,0.006911778637276,0.009509749360275,0.005174821602948,5950,abiotic,abiotic,0.936096485,0.063903515
0.01394532055972,0.018427126806369,-0.011252736975722,-0.038795650515013,-0.032515024143059,0.022022017142238,5956,biotic,abiotic,0.466736554,0.533263446
0.005223533804435,0.024691612427029,-0.00080905448345,0.114024834563768,0.063461379967793,0.008287110981505,5959,biotic,biotic,0.198245627,0.801754373
